id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,status,price,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket
"62-W-Wrangler-Ave-S,-Saratoga-Springs,-UT-84043","62 W Wrangler Ave S, Saratoga Springs, UT 84043",62 W Wrangler Ave S,,Saratoga Springs,UT,84043,Utah,40.318989,-111.901351,Single Family,6.0,3.5,3625.0,15246.0,2002.0,Inactive,640000,2023-04-20T00:00:00.000Z,2024-05-03T00:00:00.000Z,2022-04-15T14:50:59.580Z,2024-05-02T00:00:00.000Z,379
"6-E-Bent-Hollow-Ln,-Unit-1147,-Sandy,-UT-84092","6 E Bent Hollow Ln, Unit 1147, Sandy, UT 84092",6 E Bent Hollow Ln,Unit 1147,Sandy,UT,84092,Salt Lake,40.548592,-111.808327,Land,,,,22216.0,,Inactive,1245000,2023-05-02T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-05-01T00:00:00.000Z,2024-05-02T00:00:00.000Z,367
"6613-W-Wyatt-Run-Dr-S,---19,-Herriman,-UT-84096","6613 W Wyatt Run Dr S, # 19, Herriman, UT 84096",6613 W Wyatt Run Dr S,# 19,Herriman,UT,84096,Salt Lake,40.484337,-112.048523,Single Family,5.0,4.5,4301.0,11326.0,2024.0,Inactive,1279900,2023-05-03T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-05-04T00:00:00.000Z,2024-05-02T00:00:00.000Z,366
"627-E-200-S,-Centerville,-UT-84014","627 E 200 S, Centerville, UT 84014",627 E 200 S,,Centerville,UT,84014,Davis,40.915557,-111.869037,Single Family,5.0,3.5,4592.0,13939.0,2023.0,Inactive,1419900,2023-08-07T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-07-26T00:00:00.000Z,2024-05-02T00:00:00.000Z,270
"1185-S-Murphy-Ln,-Unit-204A,-Moab,-UT-84532","1185 S Murphy Ln, Unit 204A, Moab, UT 84532",1185 S Murphy Ln,Unit 204A,Moab,UT,84532,Grand,38.556515,-109.519035,Condo,2.0,1.0,605.0,,2023.0,Inactive,395000,2023-08-10T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-01-30T00:00:00.000Z,2024-05-02T00:00:00.000Z,267
"1759-N-1450-E,-Vernal,-UT-84078","1759 N 1450 E, Vernal, UT 84078",1759 N 1450 E,,Vernal,UT,84078,Uintah,40.482027,-109.502022,Single Family,7.0,4.0,5294.0,18731.0,2006.0,Inactive,685000,2023-08-26T00:00:00.000Z,2024-05-03T00:00:00.000Z,2022-08-28T08:00:18.796Z,2024-05-02T00:00:00.000Z,251
"2320-W-600-N,-Vernal,-UT-84078","2320 W 600 N, Vernal, UT 84078",2320 W 600 N,,Vernal,UT,84078,Uintah,40.46455,-109.572366,Single Family,6.0,3.0,3200.0,8276.0,2004.0,Inactive,449000,2023-09-25T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-09-26T00:00:00.000Z,2024-05-02T00:00:00.000Z,221
"4884-E-Willow-Brooke-Cir,---7,-Eden,-UT-84310","4884 E Willow Brooke Cir, # 7, Eden, UT 84310",4884 E Willow Brooke Cir,# 7,Eden,UT,84310,Weber,41.32229,-111.830507,Single Family,4.0,4.0,2546.0,3485.0,2023.0,Inactive,869000,2023-09-25T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-09-26T00:00:00.000Z,2024-05-02T00:00:00.000Z,221
"1360-E-Redwood-Rd,-Duck-Creek-Village,-UT-84762","1360 E Redwood Rd, Duck Creek Village, UT 84762",1360 E Redwood Rd,,Duck Creek Village,UT,84762,Kane,37.515707,-112.653381,Single Family,3.0,2.0,1488.0,20038.0,1982.0,Inactive,459900,2023-09-29T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-09-30T00:00:00.000Z,2024-05-02T00:00:00.000Z,217
"588-E-Oliver-Rd,-Tooele,-UT-84074","588 E Oliver Rd, Tooele, UT 84074",588 E Oliver Rd,,Tooele,UT,84074,Tooele,40.546589,-112.282122,Single Family,4.0,3.5,2745.0,7405.0,2022.0,Inactive,649000,2023-10-06T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-10-07T00:00:00.000Z,2024-05-02T00:00:00.000Z,210
"6717-W-Buckridge-Dr-S,-Herriman,-UT-84096","6717 W Buckridge Dr S, Herriman, UT 84096",6717 W Buckridge Dr S,,Herriman,UT,84096,Salt Lake,40.48059,-112.050932,Single Family,6.0,2.5,4861.0,17424.0,2017.0,Inactive,1450000,2023-10-17T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-10-18T00:00:00.000Z,2024-05-02T00:00:00.000Z,199
"6799-S-Florentine-Way-W,-West-Jordan,-UT-84084","6799 S Florentine Way W, West Jordan, UT 84084",6799 S Florentine Way W,,West Jordan,UT,84084,Salt Lake,40.627577,-112.00417,Townhouse,3.0,2.5,1060.0,436.0,1999.0,Inactive,360000,2023-10-19T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-10-20T00:00:00.000Z,2024-05-02T00:00:00.000Z,197
"636-S-1475-W,-Farmington,-UT-84025","636 S 1475 W, Farmington, UT 84025",636 S 1475 W,,Farmington,UT,84025,Davis,40.969421,-111.920031,Single Family,5.0,3.5,4630.0,16117.0,2023.0,Inactive,1249900,2023-10-30T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-05-02T00:00:00.000Z,2024-05-02T00:00:00.000Z,186
"10296-N-Rustler-Ct,-Hideout,-UT-84036","10296 N Rustler Ct, Hideout, UT 84036",10296 N Rustler Ct,,Hideout,UT,84036,Wasatch,40.632872,-111.390615,Townhouse,4.0,2.5,2781.0,1307.0,2013.0,Inactive,1350000,2023-10-30T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-05-03T00:00:00.000Z,2024-05-02T00:00:00.000Z,186
"13275-S-Minuteman-Dr,-Spc-45,-Draper,-UT-84020","13275 S Minuteman Dr, Spc 45, Draper, UT 84020",13275 S Minuteman Dr,Spc 45,Draper,UT,84020,Salt Lake,40.509857,-111.886436,Manufactured,3.0,2.0,1056.0,436.0,1999.0,Inactive,119750,2023-10-31T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-11-01T00:00:00.000Z,2024-05-02T00:00:00.000Z,185
"3515-W-700-N,-Unit-1,-Vernal,-UT-84078","3515 W 700 N, Unit 1, Vernal, UT 84078",3515 W 700 N,Unit 1,Vernal,UT,84078,Uintah,40.465279,-109.595871,Land,,,,10019.0,,Inactive,45000,2023-11-01T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-11-02T00:00:00.000Z,2024-05-02T00:00:00.000Z,184
"631-E-Silver-Hill-Loop,-Hideout,-UT-84036","631 E Silver Hill Loop, Hideout, UT 84036",631 E Silver Hill Loop,,Hideout,UT,84036,Wasatch,40.649488,-111.405254,Townhouse,3.0,3.5,2849.0,436.0,2023.0,Inactive,1269717,2023-11-15T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-11-30T00:00:00.000Z,2024-05-02T00:00:00.000Z,170
"631-E-Silver-Hill-Loop,-Unit-88,-Hideout,-UT-84036","631 E Silver Hill Loop, Unit 88, Hideout, UT 84036",631 E Silver Hill Loop,Unit 88,Hideout,UT,84036,Wasatch,40.649426,-111.405289,Townhouse,3.0,3.5,2849.0,436.0,2023.0,Inactive,1269717,2023-11-15T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-01-09T00:00:00.000Z,2024-05-02T00:00:00.000Z,170
"171-Kings-Ct,-Logan,-UT-84321","171 Kings Ct, Logan, UT 84321",171 Kings Ct,,Logan,UT,84321,Cache,41.746046,-111.848139,Manufactured,2.0,1.0,980.0,,1972.0,Inactive,49900,2023-11-18T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-11-18T00:00:00.000Z,2024-05-02T00:00:00.000Z,167
"362-E-Center-St,-Clarkston,-UT-84305","362 E Center St, Clarkston, UT 84305",362 E Center St,,Clarkston,UT,84305,Cache,41.919497,-112.040211,Single Family,4.0,2.5,2092.0,27443.0,1984.0,Inactive,435000,2023-11-18T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-11-18T00:00:00.000Z,2024-05-02T00:00:00.000Z,167
"1741-Alexander-Canyon-Rd-W,-Unit-29,-Coalville,-UT-84017","1741 Alexander Canyon Rd W, Unit 29, Coalville, UT 84017",1741 Alexander Canyon Rd W,Unit 29,Coalville,UT,84017,Summit,40.815059,-111.505908,Land,,,,43560.0,,Inactive,125000,2023-11-29T00:00:00.000Z,2024-05-03T00:00:00.000Z,2022-05-26T07:03:28.294Z,2024-05-02T00:00:00.000Z,156
"704-N-Country-Manor-Ln,-Alpine,-UT-84004","704 N Country Manor Ln, Alpine, UT 84004",704 N Country Manor Ln,,Alpine,UT,84004,Utah,40.462442,-111.75506,Land,,,,43124.0,,Inactive,1175000,2023-12-01T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-12-02T00:00:00.000Z,2024-05-02T00:00:00.000Z,154
"1767-W-200-S,-Unit-B,-Mapleton,-UT-84664","1767 W 200 S, Unit B, Mapleton, UT 84664",1767 W 200 S,Unit B,Mapleton,UT,84664,Utah,40.128153,-111.600256,Townhouse,3.0,2.0,1794.0,3485.0,2023.0,Inactive,559900,2023-12-02T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-03-22T00:00:00.000Z,2024-05-02T00:00:00.000Z,153
"2236-E-Horizon-Dr,-Eagle-Mountain,-UT-84005","2236 E Horizon Dr, Eagle Mountain, UT 84005",2236 E Horizon Dr,,Eagle Mountain,UT,84005,Utah,40.38773,-112.000627,Single Family,5.0,2.5,5399.0,21780.0,2016.0,Inactive,980000,2023-12-06T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-12-07T00:00:00.000Z,2024-05-02T00:00:00.000Z,149
"3212-W-Jayden-Mae-Dr,---24,-Bluffdale,-UT-84065","3212 W Jayden Mae Dr, # 24, Bluffdale, UT 84065",3212 W Jayden Mae Dr,# 24,Bluffdale,UT,84065,Salt Lake,40.492729,-111.967133,Single Family,4.0,2.5,5076.0,43560.0,2023.0,Inactive,1549900,2023-12-08T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-03-22T00:00:00.000Z,2024-05-02T00:00:00.000Z,147
"8615-S-Hwy,-89-Trlr-8S,-Willard,-UT-84340","8615 S Hwy, 89 Trlr 8S, Willard, UT 84340",8615 S Hwy,89 Trlr 8S,Willard,UT,84340,Box Elder,41.353372,-112.032494,Manufactured,2.0,1.0,828.0,436.0,1971.0,Inactive,28000,2023-12-16T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-12-17T00:00:00.000Z,2024-05-02T00:00:00.000Z,139
"5970-S-Sultan-Cir,-Salt-Lake-City,-UT-84107","5970 S Sultan Cir, Salt Lake City, UT 84107",5970 S Sultan Cir,,Salt Lake City,UT,84107,Salt Lake,40.640943,-111.897149,Townhouse,2.0,1.5,1280.0,1307.0,1974.0,Inactive,324897,2023-12-21T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-12-22T00:00:00.000Z,2024-05-02T00:00:00.000Z,134
"2303-W-Deer-Hollow-Rd,-Unit-1338,-Park-City,-UT-84060","2303 W Deer Hollow Rd, Unit 1338, Park City, UT 84060",2303 W Deer Hollow Rd,Unit 1338,Park City,UT,84060,Wasatch,40.633411,-111.451599,Condo,,1.0,432.0,,2023.0,Inactive,468500,2023-12-22T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-02-28T00:00:00.000Z,2024-05-02T00:00:00.000Z,133
"535-E-200-N,-Richfield,-UT-84701","535 E 200 N, Richfield, UT 84701",535 E 200 N,,Richfield,UT,84701,Sevier,38.771309,-112.075292,Single Family,3.0,1.0,2136.0,22216.0,1920.0,Inactive,239000,2024-01-03T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-01-05T00:00:00.000Z,2024-05-02T00:00:00.000Z,121
"1090-E-700-S,-Unit-33,-Saint-George,-UT-84790","1090 E 700 S, Unit 33, Saint George, UT 84790",1090 E 700 S,Unit 33,Saint George,UT,84790,Washington,37.095397,-113.559627,Single Family,3.0,2.0,1160.0,2178.0,1988.0,Inactive,339000,2024-01-08T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-10-25T00:00:00.000Z,2024-05-02T00:00:00.000Z,116
"1136-W-Grayson-Dr,-Unit-181,-Saint-George,-UT-84790","1136 W Grayson Dr, Unit 181, Saint George, UT 84790",1136 W Grayson Dr,Unit 181,Saint George,UT,84790,Washington,37.028139,-113.607353,Townhouse,3.0,3.0,1850.0,2178.0,2021.0,Inactive,569900,2024-01-08T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-01-09T00:00:00.000Z,2024-05-02T00:00:00.000Z,116
"1136-W-Grayson-Dr,-Saint-George,-UT-84790","1136 W Grayson Dr, Saint George, UT 84790",1136 W Grayson Dr,,Saint George,UT,84790,Washington,37.028139,-113.607353,Single Family,3.0,3.0,1850.0,2178.0,2021.0,Inactive,569900,2024-01-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-01-09T00:00:00.000Z,2024-05-02T00:00:00.000Z,115
"407-S-Vasels-Rd,-Unit-23,-Brian-Head,-UT-84719","407 S Vasels Rd, Unit 23, Brian Head, UT 84719",407 S Vasels Rd,Unit 23,Brian Head,UT,84719,Iron,37.691414,-112.848925,Condo,3.0,3.0,1305.0,,1981.0,Inactive,499000,2024-01-10T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-01-10T00:00:00.000Z,2024-05-02T00:00:00.000Z,114
"407-S-Vasels-Rd,---23,-Brian-Head,-UT-84719","407 S Vasels Rd, # 23, Brian Head, UT 84719",407 S Vasels Rd,# 23,Brian Head,UT,84719,Iron,37.691414,-112.848925,Townhouse,3.0,3.0,1305.0,,1981.0,Inactive,499000,2024-01-10T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-01-10T00:00:00.000Z,2024-05-02T00:00:00.000Z,114
"1361-W-Frank-Holmes-Cir,-Cedar-City,-UT-84720","1361 W Frank Holmes Cir, Cedar City, UT 84720",1361 W Frank Holmes Cir,,Cedar City,UT,84720,Iron,37.656155,-113.08004,Single Family,4.0,2.5,2000.0,10019.0,2023.0,Inactive,572800,2024-01-10T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-01-18T00:00:00.000Z,2024-05-02T00:00:00.000Z,114
"121-W-680-N,-Unit-12,-Mapleton,-UT-84664","121 W 680 N, Unit 12, Mapleton, UT 84664",121 W 680 N,Unit 12,Mapleton,UT,84664,Utah,40.136738,-111.580307,Land,,,,17424.0,,Inactive,299900,2024-01-11T00:00:00.000Z,2024-05-03T00:00:00.000Z,2022-08-16T10:02:48.381Z,2024-05-02T00:00:00.000Z,113
"113-N-Haystack-Mountain-Dr,---2,-Heber-City,-UT-84032","113 N Haystack Mountain Dr, # 2, Heber City, UT 84032",113 N Haystack Mountain Dr,# 2,Heber City,UT,84032,Wasatch,40.508172,-111.385285,Single Family,4.0,1.5,5005.0,22216.0,2023.0,Inactive,3950000,2024-01-12T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-01-13T00:00:00.000Z,2024-05-02T00:00:00.000Z,112
"1371-W-Cedar-Pass-Dr,-Santaquin,-UT-84655","1371 W Cedar Pass Dr, Santaquin, UT 84655",1371 W Cedar Pass Dr,,Santaquin,UT,84655,Utah,39.950649,-111.820558,Single Family,3.0,2.0,3454.0,14810.0,2024.0,Inactive,504900,2024-01-17T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-04-11T00:00:00.000Z,2024-05-02T00:00:00.000Z,107
"391-E-Newsome-Park-Ln,-South-Salt-Lake,-UT-84115","391 E Newsome Park Ln, South Salt Lake, UT 84115",391 E Newsome Park Ln,,South Salt Lake,UT,84115,Salt Lake,40.697635,-111.880331,Condo,3.0,2.5,1480.0,436.0,2001.0,Inactive,399900,2024-01-17T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-01-18T00:00:00.000Z,2024-05-02T00:00:00.000Z,107
"1080-N-600-W,-Pleasant-Grove,-UT-84062","1080 N 600 W, Pleasant Grove, UT 84062",1080 N 600 W,,Pleasant Grove,UT,84062,Utah,40.375371,-111.749375,Single Family,4.0,1.0,2406.0,20038.0,1950.0,Inactive,499900,2024-01-19T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-08-15T00:00:00.000Z,2024-05-02T00:00:00.000Z,105
"749-W-350-N,-Unit-5,-Vernal,-UT-84078","749 W 350 N, Unit 5, Vernal, UT 84078",749 W 350 N,Unit 5,Vernal,UT,84078,Uintah,40.460518,-109.542007,Land,,,,15682.0,,Inactive,45000,2024-01-19T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-01-20T00:00:00.000Z,2024-05-02T00:00:00.000Z,105
"759-W-350-N,-Unit-5,-Vernal,-UT-84078","759 W 350 N, Unit 5, Vernal, UT 84078",759 W 350 N,Unit 5,Vernal,UT,84078,Uintah,40.460499,-109.542191,Land,,,,15682.0,,Inactive,45000,2024-01-19T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-01-20T00:00:00.000Z,2024-05-02T00:00:00.000Z,105
"892-E-8600-S,-Sandy,-UT-84094","892 E 8600 S, Sandy, UT 84094",892 E 8600 S,,Sandy,UT,84094,Salt Lake,40.594791,-111.86603,Single Family,4.0,1.0,2112.0,7841.0,1975.0,Inactive,520000,2024-01-21T00:00:00.000Z,2024-05-03T00:00:00.000Z,2021-04-18T11:40:26.092Z,2024-05-02T00:00:00.000Z,103
"2670-W-Canyons-Resort-Dr,-Unit-333,-Park-City,-UT-84098","2670 W Canyons Resort Dr, Unit 333, Park City, UT 84098",2670 W Canyons Resort Dr,Unit 333,Park City,UT,84098,Summit,40.68489,-111.554331,Condo,0.0,1.0,402.0,871.0,2020.0,Inactive,459000,2024-01-26T00:00:00.000Z,2024-05-03T00:00:00.000Z,2020-09-15T05:18:17.743Z,2024-05-02T00:00:00.000Z,98
"6645-S-Quarter-Creek-Dr-W,-Unit-130,-West-Jordan,-UT-84081","6645 S Quarter Creek Dr W, Unit 130, West Jordan, UT 84081",6645 S Quarter Creek Dr W,Unit 130,West Jordan,UT,84081,Salt Lake,40.63039,-112.055779,Single Family,3.0,2.5,2433.0,3920.0,2024.0,Inactive,595990,2024-01-26T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-03-21T00:00:00.000Z,2024-05-02T00:00:00.000Z,98
"2243-W-Sunbrook-Dr,-Unit-120,-Saint-George,-UT-84770","2243 W Sunbrook Dr, Unit 120, Saint George, UT 84770",2243 W Sunbrook Dr,Unit 120,Saint George,UT,84770,Washington,37.101076,-113.632626,Single Family,5.0,3.0,5394.0,5227.0,2017.0,Inactive,1999900,2024-01-31T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-01-31T00:00:00.000Z,2024-05-02T00:00:00.000Z,93
"570-S-1650-W,-Vernal,-UT-84078","570 S 1650 W, Vernal, UT 84078",570 S 1650 W,,Vernal,UT,84078,Uintah,40.44744572887046,-109.5598060134151,Townhouse,3.0,2.5,1460.0,,2024.0,Inactive,265000,2024-01-31T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-03-13T00:00:00.000Z,2024-05-02T00:00:00.000Z,93
"238-S-Rosewood-W,-Logan,-UT-84321","238 S Rosewood W, Logan, UT 84321",238 S Rosewood W,,Logan,UT,84321,Cache,41.726344,-111.856513,Single Family,3.0,2.0,1283.0,4356.0,2002.0,Inactive,378998,2024-02-01T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-02-01T00:00:00.000Z,2024-05-02T00:00:00.000Z,92
"6116-S-2300-E,-Holladay,-UT-84121","6116 S 2300 E, Holladay, UT 84121",6116 S 2300 E,,Holladay,UT,84121,Salt Lake,40.640047,-111.825311,Single Family,5.0,4.0,4709.0,36590.0,1986.0,Inactive,1795000,2024-02-02T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-10-27T00:00:00.000Z,2024-05-02T00:00:00.000Z,91
"1700-W-2700-S,-Pleasant-View,-UT-84404","1700 W 2700 S, Pleasant View, UT 84404",1700 W 2700 S,,Pleasant View,UT,84404,Weber,41.310072,-112.020517,Manufactured,3.0,2.0,1119.0,5227.0,2023.0,Inactive,210000,2024-02-02T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-02-03T00:00:00.000Z,2024-05-02T00:00:00.000Z,91
"825-S-950-E,-Spanish-Fork,-UT-84660","825 S 950 E, Spanish Fork, UT 84660",825 S 950 E,,Spanish Fork,UT,84660,Utah,40.099467,-111.637144,Single Family,5.0,2.0,2590.0,8712.0,1993.0,Inactive,475000,2024-02-03T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-02-03T00:00:00.000Z,2024-05-02T00:00:00.000Z,90
"717-W-20-N,-Unit-44,-Hyrum,-UT-84319","717 W 20 N, Unit 44, Hyrum, UT 84319",717 W 20 N,Unit 44,Hyrum,UT,84319,Cache,41.635456,-111.875191,Land,,,,8712.0,,Inactive,135000,2024-02-07T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-07-01T00:00:00.000Z,2024-05-02T00:00:00.000Z,86
"1488-W-900-N,-Provo,-UT-84604","1488 W 900 N, Provo, UT 84604",1488 W 900 N,,Provo,UT,84604,Utah,40.246347,-111.684719,Land,4.0,1.0,1616.0,16553.0,1942.0,Inactive,479000,2024-02-07T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-02-07T00:00:00.000Z,2024-05-02T00:00:00.000Z,86
"1206-E-5000-N,-Lot-5,-Cedar-City,-UT-84721","1206 E 5000 N, Lot 5, Cedar City, UT 84721",1206 E 5000 N,Lot 5,Cedar City,UT,84721,Iron,37.767818,-113.03669,Land,,,,217800.0,,Inactive,265000,2024-02-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2020-09-15T20:10:47.938Z,2024-05-02T00:00:00.000Z,84
"5673-E-Pioneer-Fork-Rd,-Unit-60,-Salt-Lake-City,-UT-84108","5673 E Pioneer Fork Rd, Unit 60, Salt Lake City, UT 84108",5673 E Pioneer Fork Rd,Unit 60,Salt Lake City,UT,84108,Salt Lake,40.782521,-111.745221,Land,,,,119354.0,,Inactive,450000,2024-02-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-04-25T00:00:00.000Z,2024-05-02T00:00:00.000Z,84
"5673-E-Pioneer-Fork-Rd,-Salt-Lake-City,-UT-84108","5673 E Pioneer Fork Rd, Salt Lake City, UT 84108",5673 E Pioneer Fork Rd,,Salt Lake City,UT,84108,Salt Lake,40.782522,-111.745221,Land,,,,119354.0,,Inactive,450000,2024-02-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-02-10T00:00:00.000Z,2024-05-02T00:00:00.000Z,84
"140-W-150-K,---40,-Garden-City,-UT-84028","140 W 150 K, # 40, Garden City, UT 84028",140 W 150 K,# 40,Garden City,UT,84028,Rich,41.944077,-111.397079,Townhouse,3.0,3.0,1776.0,1307.0,2022.0,Inactive,529900,2024-02-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-02-10T00:00:00.000Z,2024-05-02T00:00:00.000Z,84
"3224-S-Deer-Canyon-Dr-W,-Saratoga-Springs,-UT-84045","3224 S Deer Canyon Dr W, Saratoga Springs, UT 84045",3224 S Deer Canyon Dr W,,Saratoga Springs,UT,84045,Utah,40.303733,-111.902904,Single Family,6.0,3.0,3433.0,10454.0,2018.0,Inactive,660000,2024-02-10T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-02-10T00:00:00.000Z,2024-05-02T00:00:00.000Z,83
"1982-N-Crest-Rd,-Unit-12,-Saratoga-Springs,-UT-84045","1982 N Crest Rd, Unit 12, Saratoga Springs, UT 84045",1982 N Crest Rd,Unit 12,Saratoga Springs,UT,84045,Utah,40.397623,-111.920306,Condo,3.0,2.0,1275.0,436.0,2012.0,Inactive,300000,2024-02-12T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-02-13T00:00:00.000Z,2024-05-02T00:00:00.000Z,81
"685-W-20-N,-Unit-41,-Hyrum,-UT-84319","685 W 20 N, Unit 41, Hyrum, UT 84319",685 W 20 N,Unit 41,Hyrum,UT,84319,Cache,41.635445,-111.874329,Land,,,,8712.0,,Inactive,129900,2024-02-13T00:00:00.000Z,2024-05-03T00:00:00.000Z,2023-07-01T00:00:00.000Z,2024-05-02T00:00:00.000Z,80
"3477-N-Finch-Ln-E,---A132,-Eagle-Mountain,-UT-84005","3477 N Finch Ln E, # A132, Eagle Mountain, UT 84005",3477 N Finch Ln E,# A132,Eagle Mountain,UT,84005,Utah,40.297729,-112.013084,Single Family,4.0,2.5,2416.0,6098.0,2024.0,Inactive,470900,2024-02-13T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-02-14T00:00:00.000Z,2024-05-02T00:00:00.000Z,80
"5130-W-20200-N,-Plymouth,-UT-84330","5130 W 20200 N, Plymouth, UT 84330",5130 W 20200 N,,Plymouth,UT,84330,Box Elder,41.875725,-112.145256,Single Family,3.0,2.0,1765.0,12197.0,1986.0,Inactive,389900,2024-02-14T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-02-15T00:00:00.000Z,2024-05-02T00:00:00.000Z,79
"1138-E-6600-S,-Apt-A1,-Murray,-UT-84121","1138 E 6600 S, Apt A1, Murray, UT 84121",1138 E 6600 S,Apt A1,Murray,UT,84121,Salt Lake,40.631321,-111.859028,Condo,2.0,1.0,956.0,436.0,1978.0,Inactive,245000,2024-02-14T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-03-19T00:00:00.000Z,2024-05-02T00:00:00.000Z,79
"29-N-700-W,-Hyrum,-UT-84319","29 N 700 W, Hyrum, UT 84319",29 N 700 W,,Hyrum,UT,84319,Cache,41.636063,-111.874886,Single Family,3.0,2.0,1270.0,7841.0,2024.0,Inactive,409900,2024-02-15T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-02-16T00:00:00.000Z,2024-05-02T00:00:00.000Z,78
"2160-Chaco-Trl,-Saint-George,-UT-84770","2160 Chaco Trl, Saint George, UT 84770",2160 Chaco Trl,,Saint George,UT,84770,Washington,37.145846,-113.638002,Single Family,4.0,4.5,7033.0,40511.0,2009.0,Inactive,2650000,2024-02-15T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-02-16T00:00:00.000Z,2024-05-02T00:00:00.000Z,78
"1999-W-Canyon-View-Dr,-Apt-39,-Saint-George,-UT-84770","1999 W Canyon View Dr, Apt 39, Saint George, UT 84770",1999 W Canyon View Dr,Apt 39,Saint George,UT,84770,Washington,37.090792,-113.625311,Townhouse,2.0,2.0,1352.0,,1999.0,Inactive,385000,2024-02-15T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-02-16T00:00:00.000Z,2024-05-02T00:00:00.000Z,78
"5949-N-Mesa-Arch-Ln,---197,-Mountain-Green,-UT-84050","5949 N Mesa Arch Ln, # 197, Mountain Green, UT 84050",5949 N Mesa Arch Ln,# 197,Mountain Green,UT,84050,Morgan,41.146084,-111.797028,Townhouse,3.0,3.5,2248.0,871.0,2023.0,Inactive,685000,2024-02-16T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-02-17T00:00:00.000Z,2024-05-02T00:00:00.000Z,77
"356-E-Pioneer-Ave,-Sandy,-UT-84070","356 E Pioneer Ave, Sandy, UT 84070",356 E Pioneer Ave,,Sandy,UT,84070,Salt Lake,40.596015,-111.880706,Single Family,5.0,2.5,2003.0,10019.0,1950.0,Inactive,510000,2024-02-19T00:00:00.000Z,2024-05-03T00:00:00.000Z,2021-11-13T07:23:55.520Z,2024-05-02T00:00:00.000Z,74
